"Name","longitude","latitude","time.bin","region","bio4","bio10","bio12","bio15","presence","tr.abcd","tr.abce","tr.abde","tr.acde","tr.bcde","test.e","test.d","test.c","test.b","test.a"
"americana",-147.25,66.45,"modern","americanaTrain",1648.59120317924,14.8151664733887,241,51.9759088641194,1,1,1,1,1,0,0,0,0,0,1
"americana",-160.56,56.006,"modern","americanaTrain",542.157506729277,9.80322583516439,775,33.4027770053785,1,1,1,1,1,0,0,0,0,0,1
"americana",-148.066,65.278,"modern","americanaTrain",1293.39991568759,13.0093335310618,301,58.9073617584449,1,0,1,1,1,1,1,0,0,0,0
"americana",-146.304,64.262,"modern","americanaTrain",1285.97739874847,13.5568332672119,314,73.7004575834981,1,1,1,1,1,0,0,0,0,0,1
"americana",-149.1,65.667,"modern","americanaTrain",1523.61524301806,14.3126665751139,306,62.3083163701015,1,0,1,1,1,1,1,0,0,0,0
"americana",-154.3,66.8,"modern","americanaTrain",1505.80081095493,13.2394998073578,357,61.5801516969012,1,1,1,1,0,1,0,0,0,1,0
"americana",-136.225,57.958,"modern","americanaTrain",513.095544049411,11.157478650411,2236,37.649251784517,1,1,1,1,0,1,0,0,0,1,0
"americana",-131.512,56.225,"modern","americanaTrain",575.570026841916,11.4315260251363,2639,36.5182707009964,1,1,1,1,0,1,0,0,0,1,0
"americana",-150.25,65.5,"modern","americanaTrain",1441.53940601528,13.5181664625804,355,67.6374294481311,1,1,1,0,1,1,0,0,1,0,0
"americana",-130.883,55.487,"modern","americanaTrain",541.664048800094,12.8755144278208,2565,39.2260273127171,1,1,1,0,1,1,0,0,1,0,0
"americana",-134.5,58.35,"modern","americanaTrain",603.311527711837,11.2282828489939,1745,34.7979444520067,1,1,0,1,1,1,0,1,0,0,0
"americana",-135.283,59.2,"modern","americanaTrain",633.005451873916,11.7080881595612,1192,48.0934370238046,1,0,1,1,1,1,1,0,0,0,0
"americana",-131.752,57.7,"modern","americanaTrain",913.000065149829,13.2055000464121,922,38.073175200143,1,1,1,1,1,0,0,0,0,0,1
"americana",-130.101,54.03,"modern","americanaTrain",474.363804717458,12.6471428871155,2801,41.3648982338523,1,1,1,1,0,1,0,0,0,1,0
"americana",-145.267,66.567,"modern","americanaTrain",1671.52168892161,14.4588333765666,167,48.381307473991,1,1,1,1,0,1,0,0,0,1,0
"americana",-131.646,55.342,"modern","americanaTrain",517.239587010429,12.3399305343628,3288,34.1835765329349,1,1,1,1,1,0,0,0,0,0,1
"americana",-143,63.417,"modern","americanaTrain",1429.5708232561,12.82133324941,262,79.4234256311903,1,1,0,1,1,1,0,1,0,0,0
"americana",-135.583,57.521,"modern","americanaTrain",498.530315730184,12.4106058279673,2147,40.8543660293124,1,1,0,1,1,1,0,1,0,0,0
"americana",-142.517,61.1,"modern","americanaTrain",1179.48643180192,12.1938334703445,1243,31.9437450958462,1,0,1,1,1,1,1,0,0,0,0
"americana",-135.264,58.607,"modern","americanaTrain",665.755835115794,11.6368334293365,1394,40.4578983020901,1,1,0,1,1,1,0,1,0,0,0
"americana",-152.483,64.417,"modern","americanaTrain",1425.061410005,14.0240004857381,337,75.9348198123249,1,1,0,1,1,1,0,1,0,0,0
"americana",-130.967,55.033,"modern","americanaTrain",503.510219343123,13.3874999682109,2326,36.6101271629498,1,1,1,1,1,0,0,0,0,0,1
"americana",-132.467,55.417,"modern","americanaTrain",502.587240965291,13.022939046224,3189,35.5059507538803,1,0,1,1,1,1,1,0,0,0,0
"americana",-133.1,56.233,"modern","americanaTrain",508.964877664768,12.4853333632151,3538,38.0591480020399,1,1,1,1,0,1,0,0,0,1,0
"americana",-135.272,58.06,"modern","americanaTrain",541.26569859712,12.1698334217072,1738,38.3106567327551,1,1,1,0,1,1,0,0,1,0,0
"americana",-146.393,64.895,"modern","americanaTrain",1339.06680871725,13.4401667118073,306,67.7241182979133,1,1,0,1,1,1,0,1,0,0,0
"americana",-127.833,65.283,"modern","americanaTrain",1652.13749263681,14.5518329938253,322,45.2863937364046,1,1,1,1,0,1,0,0,0,1,0
"americana",-146.188,65.357,"modern","americanaTrain",1226.51161097819,11.3833332061768,287,66.838837509197,1,0,1,1,1,1,1,0,0,0,0
"americana",-139.55,59.442,"modern","americanaTrain",567.587702542624,11.9337399800618,3698,37.9907378677431,1,0,1,1,1,1,1,0,0,0,0
"americana",-124.018,49.6,"modern","americanaTrain",517.696197525295,16.2364584604899,1343,49.9328893765281,1,1,1,1,1,0,0,0,0,0,1
"americana",-132.967,56.733,"modern","americanaTrain",549.245287374001,12.6430380344391,3107,37.6877780305652,1,0,1,1,1,1,1,0,0,0,0
"americana",-145.4,62.256,"modern","americanaTrain",1305.19576873625,13.0489998658498,277,56.3366006614099,1,1,0,1,1,1,0,1,0,0,0
"americana",-144.787,61.842,"modern","americanaTrain",1172.4756281024,11.6188334623973,389,42.997294517189,1,1,1,0,1,1,0,0,1,0,0
"americana",-146.044,61.879,"modern","americanaTrain",1164.44793433281,11.429500023524,376,43.8246308216044,1,0,1,1,1,1,1,0,0,0,0
